--[[ KHENGIE v10.2 EXTREME | 1000 layers | 3x multi-pass ]]
      Yijuridoka=(((Yijuridoka<<5)|(Yijuridoka>>>3))&255)
      Raviyopepiquvo=bit32.bxor(Raviyopepiquvo,164)
      Yobadede=Yobadede+93
      Pipizi=(Pipizi+122)
      Mapiqihoxerujese=(((Mapiqihoxerujese<<3)|(Mapiqihoxerujese>>>5))&255)
      Duvonosowuxe=Duvonosowuxe+155
      Cebarakoforif=bit32.bxor(Cebarakoforif,166)
      Cuwunufabositom=Cuwunufabositom+66
      Koyowozujapawaz=(Koyowozujapawaz+93)
      Luzuqevuradir=(((Luzuqevuradir<<1)|(Luzuqevuradir>>>7))&255)
      Vuwemayiciyi=bit32.bxor(Vuwemayiciyi,169)
      Dutokejili=Dutokejili+52
      Civuhaloqeruqis=(Civuhaloqeruqis+107)
      Mowacoxuwuroha=(((Mowacoxuwuroha<<5)|(Mowacoxuwuroha>>>3))&255)
      Wokopadezir=bit32.bxor(Wokopadezir,214)
      Suvuqevup=Suvuqevup+184
      Yehigoqok=(((Yehigoqok>>>2)|(Yehigoqok<<6))&255)
      Setucijolasofowe=(Setucijolasofowe+213)
      Lowikivoyes=(((Lowikivoyes<<7)|(Lowikivoyes>>>1))&255)
      Ruhudi=bit32.bxor(Ruhudi,239)
      Cezuxiwo=Cezuxiwo+75
      Mesiwuhizonokim=(Mesiwuhizonokim+33)
      Yokonagom=(((Yokonagom<<7)|(Yokonagom>>>1))&255)
      Wonaqe=bit32.bxor(Wonaqe,25)
      Worikusiqahuy=Worikusiqahuy+81
      Fodagorisakidid=(Fodagorisakidid+118)
      Lofenukubeyuwado=(((Lofenukubeyuwado<<3)|(Lofenukubeyuwado>>>5))&255)
      Rubadavekayegone=bit32.bxor(Rubadavekayegone,155)
      Nakotizufifo=bit32.bxor(Nakotizufifo,94)
      Mulayotike=Mulayotike+153
      Qejudilitacej=(Qejudilitacej+90)
      Reyedagejeqe=(((Reyedagejeqe<<2)|(Reyedagejeqe>>>6))&255)
      Lemutupufu=bit32.bxor(Lemutupufu,156)
      Wenibutuxis=Wenibutuxis+117
      Mowusuvi=(Mowusuvi+48)
      Yaxebahecami=(((Yaxebahecami<<4)|(Yaxebahecami>>>4))&255)
      Dedaceko=bit32.bxor(Dedaceko,35)
      Tirunokohopizat=Tirunokohopizat+134
      Povavusol=Povavusol-203
      Dosuju=(Dosuju+23)
      Bibesibu=(((Bibesibu<<4)|(Bibesibu>>>4))&255)
      Hujiwajatidoz=bit32.bxor(Hujiwajatidoz,221)
      Cosazofuxa=Cosazofuxa+181
      Tulakasafoqamugu=(Tulakasafoqamugu+91)
      Nivexayawujaf=(((Nivexayawujaf<<5)|(Nivexayawujaf>>>3))&255)
      Quvupoq=bit32.bxor(Quvupoq,66)
      Sadakilizixi=Sadakilizixi+133
      Piyoquvogav=(Piyoquvogav+83)
      Bekiyufi=(((Bekiyufi<<7)|(Bekiyufi>>>1))&255)
      Qodewid=(Qodewid-79)
      Degilame=bit32.bxor(Degilame,183)
      Hihivilojo=Hihivilojo+63
      Nepiwake=(Nepiwake+145)
      Gidomugigaj=(((Gidomugigaj<<0)|(Gidomugigaj>>>8))&255)
      Talotiyaxozeqa=bit32.bxor(Talotiyaxozeqa,27)
      Kovarosizi=Kovarosizi+168
      Tigajiha=(Tigajiha+203)
      Ronocopipamexuce=(((Ronocopipamexuce<<4)|(Ronocopipamexuce>>>4))&255)
      Haqiguze=bit32.bxor(Haqiguze,119)
      Fuxinapoq=Fuxinapoq+29
      Watiyek=(Watiyek-231)
      Xohafupemadog=(Xohafupemadog+174)
      Guxafidata=(((Guxafidata<<0)|(Guxafidata>>>8))&255)
      Qedejituva=bit32.bxor(Qedejituva,224)
      Hiluzupuyipijow=Hiluzupuyipijow+202
      Wovetut=(Wovetut+78)
      Cowefajaluti=(((Cowefajaluti<<4)|(Cowefajaluti>>>4))&255)
      Pidequxodehosuyu=bit32.bxor(Pidequxodehosuyu,188)
      Lolejiseyot=Lolejiseyot+163
      Yajilosuhut=(Yajilosuhut+21)
      Horitezesabowowa=(((Horitezesabowowa<<5)|(Horitezesabowowa>>>3))&255)
      Teyokodol=(Teyokodol+150)
      Havoyafavari=bit32.bxor(Havoyafavari,73)
      Veliducuvameral=Veliducuvameral+92
      Vahuxured=(Vahuxured+14)
      Caroboquwariyoda=(((Caroboquwariyoda<<7)|(Caroboquwariyoda>>>1))&255)
      Lasidukekefokur=bit32.bxor(Lasidukekefokur,250)
      Losotoyeziwu=Losotoyeziwu+41
      Ledutezofahod=(Ledutezofahod+183)
      Bodokacotero=(((Bodokacotero<<7)|(Bodokacotero>>>1))&255)
      Behoyu=bit32.bxor(Behoyu,35)
      Dogoquzilel=Dogoquzilel+164
      Jetucuyabolup=(Jetucuyabolup-139)
      Rutefaleh=(Rutefaleh+29)
      Zejimipuwumifohu=(((Zejimipuwumifohu<<1)|(Zejimipuwumifohu>>>7))&255)
      Cexikocojosesoqe=bit32.bxor(Cexikocojosesoqe,35)
      Caziven=Caziven+23
      Bakipacicun=(Bakipacicun+201)
      Mimanurutecojuvu=(((Mimanurutecojuvu<<2)|(Mimanurutecojuvu>>>6))&255)
      Degida=bit32.bxor(Degida,76)
      Sasiper=Sasiper+151
      Zuzuliremuhafo=(Zuzuliremuhafo+207)
      Suyagonizih=(((Suyagonizih<<4)|(Suyagonizih>>>4))&255)
      Zekulehezub=bit32.bxor(Zekulehezub,89)
      Japigudeqofaquvi=bit32.bxor(Japigudeqofaquvi,105)
      Ranimevarodawi=Ranimevarodawi+172
      Kabigubed=(Kabigubed+163)
      Ciqidupusemadif=(((Ciqidupusemadif<<6)|(Ciqidupusemadif>>>2))&255)
      Dosuhegigane=bit32.bxor(Dosuhegigane,187)
      Pusosijer=Pusosijer+43
      Jehilow=(Jehilow+33)
      Gahegurihadogiva=(((Gahegurihadogiva<<4)|(Gahegurihadogiva>>>4))&255)
      Zelepajiwo=bit32.bxor(Zelepajiwo,166)
      Kubupapagi=Kubupapagi+186
      Danemexenize=Danemexenize+13
      Fadocev=(Fadocev+210)
      Latuso=(((Latuso<<5)|(Latuso>>>3))&255)
      Nelifitapuriyi=bit32.bxor(Nelifitapuriyi,149)
      Nuyanoy=Nuyanoy+129
      Dowigoxavinuyuv=(Dowigoxavinuyuv+106)
      Yexusediwefahew=(((Yexusediwefahew<<0)|(Yexusediwefahew>>>8))&255)
      Fudeyetivevetu=bit32.bxor(Fudeyetivevetu,66)
      Wamonu=Wamonu+45
      Hapehibokikovupe=(Hapehibokikovupe+132)
      Zofijefuwi=(((Zofijefuwi<<6)|(Zofijefuwi>>>2))&255)
      Sebuxirebule=(((Sebuxirebule<<6)|(Sebuxirebule>>>2))&255)
      Vunezemodafo=bit32.bxor(Vunezemodafo,163)
      Zesahirejotujuna=Zesahirejotujuna+229
      Holelidizinemev=(Holelidizinemev+52)
      Wolonuda=(((Wolonuda<<0)|(Wolonuda>>>8))&255)
      Levuyo=bit32.bxor(Levuyo,167)
      Nexupesudo=Nexupesudo+72
      Ledivokenisimi=(Ledivokenisimi+75)
      Dopewafejepezo=(((Dopewafejepezo<<5)|(Dopewafejepezo>>>3))&255)
      Nejoyomibinijo=bit32.bxor(Nejoyomibinijo,211)
      Huduxutiloriwe=Huduxutiloriwe+195
      Cudowuno=Cudowuno-139
      Cujifunu=(Cujifunu+163)
      Qoheguciwugi=(((Qoheguciwugi<<5)|(Qoheguciwugi>>>3))&255)
      Rovusafegeye=bit32.bxor(Rovusafegeye,63)
      Juwolihopezow=Juwolihopezow+201
      Ciriro=(Ciriro+160)
      Qofaxeyorajuso=(((Qofaxeyorajuso<<6)|(Qofaxeyorajuso>>>2))&255)
      Kawaxa=bit32.bxor(Kawaxa,79)
      Boyogay=Boyogay+247
      Necaqe=(Necaqe+220)
      Digamulonijiqo=(((Digamulonijiqo<<1)|(Digamulonijiqo>>>7))&255)
      Zajesuqidirumudi=Zajesuqidirumudi-91
      Xezuyumelefi=bit32.bxor(Xezuyumelefi,202)
      Wizerebowawisele=Wizerebowawisele+93
      Cilicecosaqeb=(Cilicecosaqeb+86)
      Gumapunibize=(((Gumapunibize<<1)|(Gumapunibize>>>7))&255)
      Lekoyaq=bit32.bxor(Lekoyaq,97)
      Vimorekiyeruciy=Vimorekiyeruciy+76
      Zipexagoni=(Zipexagoni+97)
      Sufamiwof=(((Sufamiwof<<6)|(Sufamiwof>>>2))&255)
      Hecovope=bit32.bxor(Hecovope,71)
      Bozeseragosayux=Bozeseragosayux+77
      Hizapiy=bit32.bxor(Hizapiy,87)
      Fusituvah=(Fusituvah+57)
      Mejevuqitiqut=(((Mejevuqitiqut<<6)|(Mejevuqitiqut>>>2))&255)
      Rodajunerejiqo=bit32.bxor(Rodajunerejiqo,206)
      Limosifixon=Limosifixon+191
      Mizuzizoyepure=(Mizuzizoyepure+12)
      Nasuqo=(((Nasuqo<<4)|(Nasuqo>>>4))&255)
      Wegulepilunet=bit32.bxor(Wegulepilunet,57)
      Yixalitabequ=Yixalitabequ+71
      Jaxoxu=(Jaxoxu+238)
      Vegavi=(((Vegavi<<5)|(Vegavi>>>3))&255)
      Povejat=bit32.bxor(Povejat,44)
      Fotaqawajefu=bit32.bxor(Fotaqawajefu,220)
      Nimuhekumehagad=Nimuhekumehagad+104
      Vutawabuqucop=(Vutawabuqucop+243)
      Xuxaqemoyofadik=(((Xuxaqemoyofadik<<1)|(Xuxaqemoyofadik>>>7))&255)
      Taqiqilayipo=bit32.bxor(Taqiqilayipo,220)
      Vuhusaquyopupata=Vuhusaquyopupata+138
      Kesahuwewutudij=(Kesahuwewutudij+146)
      Cosewoze=(((Cosewoze<<0)|(Cosewoze>>>8))&255)
      Roboyazuhotaxu=bit32.bxor(Roboyazuhotaxu,143)
      Yakuxe=Yakuxe+172
      Hilejesivugoj=Hilejesivugoj-37
      Valumeqituzoxova=(Valumeqituzoxova+247)
      Wudilatovoqo=(((Wudilatovoqo<<2)|(Wudilatovoqo>>>6))&255)
      Fizafubebubare=bit32.bxor(Fizafubebubare,206)
      Navoqaxiyowomod=Navoqaxiyowomod+177
      Kukevuyaduseqih=(Kukevuyaduseqih+107)
      Lekexecubibevu=(((Lekexecubibevu<<7)|(Lekexecubibevu>>>1))&255)
      Dizobavij=bit32.bxor(Dizobavij,137)
      Fodobebicof=Fodobebicof+224
      Gayidatabilodu=(Gayidatabilodu+163)
      Zaneqicujebi=(((Zaneqicujebi<<5)|(Zaneqicujebi>>>3))&255)
      Yofexud=(Yofexud-104)
      Xisunibuy=bit32.bxor(Xisunibuy,23)
      Xetiradicubuquk=Xetiradicubuquk+223
      Zazihu=(Zazihu+222)
      Koyegeciruxo=(((Koyegeciruxo<<7)|(Koyegeciruxo>>>1))&255)
      Wevijucewoyifine=bit32.bxor(Wevijucewoyifine,122)
      Lusuyoxavajugum=Lusuyoxavajugum+24
      Vucovocuzenopuf=(Vucovocuzenopuf+232)
      Luroceguzap=(((Luroceguzap<<1)|(Luroceguzap>>>7))&255)
      Wozoqifugi=bit32.bxor(Wozoqifugi,212)
      Zuwajanuh=Zuwajanuh+157
      Feluju=bit32.bxor(Feluju,44)
      Lixafijuqaqivacu=(Lixafijuqaqivacu+208)
      Qelivaqofihe=(((Qelivaqofihe<<4)|(Qelivaqofihe>>>4))&255)
      Nukiqa=bit32.bxor(Nukiqa,222)
      Bijecik=Bijecik+49
      Tafumizitetefof=(Tafumizitetefof+24)
      Neyoziku=(((Neyoziku<<5)|(Neyoziku>>>3))&255)
      Kopojerove=bit32.bxor(Kopojerove,233)
      Fokuhubut=Fokuhubut+23
      Diqogehejeheno=(Diqogehejeheno+2)
      Lakulisawis=(((Lakulisawis<<4)|(Lakulisawis>>>4))&255)
      Goyedayubuxiwuba=bit32.bxor(Goyedayubuxiwuba,71)
      Qufeqadeziseh=bit32.bxor(Qufeqadeziseh,181)
      Lusafinapigeyoz=Lusafinapigeyoz+150
      Hinifelo=(Hinifelo+157)
      Tugoraniyuyuguy=(((Tugoraniyuyuguy<<2)|(Tugoraniyuyuguy>>>6))&255)
      Megojuha=bit32.bxor(Megojuha,106)
      Vumolahumeteqe=Vumolahumeteqe+106
      Pazevocekeba=(Pazevocekeba+74)
      Lucemefajiyitizu=(((Lucemefajiyitizu<<0)|(Lucemefajiyitizu>>>8))&255)
      Zuxaheb=bit32.bxor(Zuxaheb,48)
      Gixafuvegaqaqog=Gixafuvegaqaqog+165
      Yusewacepifa=(Yusewacepifa+111)
      Tivigegepoce=(Tivigegepoce+79)
      Fahifimuvix=(((Fahifimuvix<<4)|(Fahifimuvix>>>4))&255)
      Kasiquredoril=bit32.bxor(Kasiquredoril,140)
      Bawabesokixeg=Bawabesokixeg+18
      Puwonayecovupoji=(Puwonayecovupoji+228)
      Wilebivogonaqula=(((Wilebivogonaqula<<6)|(Wilebivogonaqula>>>2))&255)
      Rupeweyinige=bit32.bxor(Rupeweyinige,145)
      Xapowulumo=Xapowulumo+198
      Ruparu=(Ruparu+20)
      Favenidon=(((Favenidon<<7)|(Favenidon>>>1))&255)
      Xedugusapokiw=bit32.bxor(Xedugusapokiw,165)
      Madutoxayis=bit32.bxor(Madutoxayis,55)
      Mavobeyeceyoqo=Mavobeyeceyoqo+191
      Mofugidudomikuli=(Mofugidudomikuli+69)
      Giyericuvahow=(((Giyericuvahow<<6)|(Giyericuvahow>>>2))&255)
      Hoqobapusoveki=bit32.bxor(Hoqobapusoveki,244)
      Mavufuhuwinuqe=Mavufuhuwinuqe+238
      Bequtakefoza=(Bequtakefoza+156)
      Yukinivah=(((Yukinivah<<1)|(Yukinivah>>>7))&255)
      Pibafobolosi=bit32.bxor(Pibafobolosi,90)
      Wopidoza=Wopidoza+62
      Yaxahigerobuh=Yaxahigerobuh+176
      Watoru=(Watoru+130)
      Mibegosonahu=(((Mibegosonahu<<1)|(Mibegosonahu>>>7))&255)
      Fukohuviseqayek=bit32.bxor(Fukohuviseqayek,13)
      Fuwave=Fuwave+72
      Noduvuwij=(Noduvuwij+70)
      Pagivijuc=(((Pagivijuc<<0)|(Pagivijuc>>>8))&255)
      Cizehozafe=bit32.bxor(Cizehozafe,51)
      Nexozeyasitah=Nexozeyasitah+63
      Luduvunumemiwabi=(Luduvunumemiwabi+155)
      Momofegutenoji=(((Momofegutenoji<<6)|(Momofegutenoji>>>2))&255)
      Kivecirinebocewi=bit32.bxor(Kivecirinebocewi,100)
      Gemiyamu=bit32.bxor(Gemiyamu,50)
      Kubopusabimun=Kubopusabimun+245
      Juporobasekiz=(Juporobasekiz+135)
      Safitenixofum=(((Safitenixofum<<6)|(Safitenixofum>>>2))&255)
      Vagamohiseki=bit32.bxor(Vagamohiseki,180)
      Qumuwimulo=Qumuwimulo+26
      Hewiwejehapeb=(Hewiwejehapeb+9)
      Yalicojahabepuse=(((Yalicojahabepuse<<1)|(Yalicojahabepuse>>>7))&255)
      Pakawocuyaxaca=bit32.bxor(Pakawocuyaxaca,233)
      Yunicojetosiba=Yunicojetosiba+190
      Yozabaxe=(((Yozabaxe<<5)|(Yozabaxe>>>3))&255)
      Furaxeputexuzipa=(Furaxeputexuzipa+86)
      Nokiba=(((Nokiba<<3)|(Nokiba>>>5))&255)
      Jugafiboxitet=bit32.bxor(Jugafiboxitet,167)
      Watisofoxugifik=Watisofoxugifik+236
      Qagoseh=(Qagoseh+67)
      Weqotawopof=(((Weqotawopof<<5)|(Weqotawopof>>>3))&255)
      Tetave=bit32.bxor(Tetave,111)
      Gedohis=Gedohis+199
      Vofowilini=(Vofowilini+239)
      Burekeneba=(((Burekeneba<<5)|(Burekeneba>>>3))&255)
      Mifogefokelo=bit32.bxor(Mifogefokelo,195)
      Fagoyibiv=bit32.bxor(Fagoyibiv,55)
      Fofibiy=Fofibiy+240
      Roruwequjiho=(Roruwequjiho+93)
      Mahulidavele=(((Mahulidavele<<0)|(Mahulidavele>>>8))&255)
      Juyequyerunos=bit32.bxor(Juyequyerunos,103)
      Wotabijanaruqi=Wotabijanaruqi+31
      Juciyugo=(Juciyugo+160)
      Xumupohihasenafi=(((Xumupohihasenafi<<4)|(Xumupohihasenafi>>>4))&255)
      Duzage=bit32.bxor(Duzage,98)
      Yomehuxo=Yomehuxo+65
      Lisusi=(((Lisusi>>>4)|(Lisusi<<4))&255)
      Lecifasabelavafu=(Lecifasabelavafu+202)
      Luhekudenigoxevo=(((Luhekudenigoxevo<<2)|(Luhekudenigoxevo>>>6))&255)
      Maxixofez=bit32.bxor(Maxixofez,161)
      Ruyudazinaqacijo=Ruyudazinaqacijo+185
      Wedasesageyu=(Wedasesageyu+66)
      Zudojexozewod=(((Zudojexozewod<<3)|(Zudojexozewod>>>5))&255)
      Saloyeligatiyo=bit32.bxor(Saloyeligatiyo,122)
      Cagisijaba=Cagisijaba+21
      Bevivohupefidal=(Bevivohupefidal+14)
      Lopolaluno=(((Lopolaluno<<4)|(Lopolaluno>>>4))&255)
      Difosecod=bit32.bxor(Difosecod,213)
      Posubacu=bit32.bxor(Posubacu,87)
      Zuxoratupejimo=Zuxoratupejimo+176
      Koqapas=(Koqapas+210)
      Nasokavulona=(((Nasokavulona<<6)|(Nasokavulona>>>2))&255)
      Zodepiqadaj=bit32.bxor(Zodepiqadaj,246)
      Diyotududizu=Diyotududizu+227
      Kofitaw=(Kofitaw+201)
      Zibuwakum=(((Zibuwakum<<6)|(Zibuwakum>>>2))&255)
      Kiyodizidagosewo=bit32.bxor(Kiyodizidagosewo,89)
      Qofahiledafus=Qofahiledafus+140
      Xenanonu=bit32.bxor(Xenanonu,132)
      Tukiwurajipoyu=(Tukiwurajipoyu+52)
      Wanuruzipija=(((Wanuruzipija<<1)|(Wanuruzipija>>>7))&255)
      Qijalojawid=bit32.bxor(Qijalojawid,226)
      Bogacesenijokana=Bogacesenijokana+101
      Vunetivoguvazewa=(Vunetivoguvazewa+48)
      Salahocama=(((Salahocama<<6)|(Salahocama>>>2))&255)
      Zazuqoxim=bit32.bxor(Zazuqoxim,32)
      Puhipuwuwicanes=Puhipuwuwicanes+157
      Tebelugo=(Tebelugo+200)
      Rasozibegul=(((Rasozibegul<<0)|(Rasozibegul>>>8))&255)
      Vufoyifu=(((Vufoyifu<<6)|(Vufoyifu>>>2))&255)
      Qesuranayu=bit32.bxor(Qesuranayu,212)
      Xuvoweyuraroyusi=Xuvoweyuraroyusi+56
      Nofohamidudu=(Nofohamidudu+150)
      Mulerutaguci=(((Mulerutaguci<<3)|(Mulerutaguci>>>5))&255)
      Wurataf=bit32.bxor(Wurataf,123)
      Kucepefilako=Kucepefilako+202
      Pudejifupu=(Pudejifupu+253)
      Vamopipoxuv=(((Vamopipoxuv<<6)|(Vamopipoxuv>>>2))&255)
      Yobuwo=bit32.bxor(Yobuwo,202)
      Garimiwukukigame=Garimiwukukigame+89
      Josoviyutac=Josoviyutac-143
      Zazabapivajixi=(Zazabapivajixi+6)
      Loqiyicupepa=(((Loqiyicupepa<<1)|(Loqiyicupepa>>>7))&255)
      Tiloqutosamo=bit32.bxor(Tiloqutosamo,198)
      Vunigos=Vunigos+185
      Qafiru=(Qafiru+118)
      Xaguxil=(((Xaguxil<<2)|(Xaguxil>>>6))&255)
      Bigucafaja=bit32.bxor(Bigucafaja,230)
      Vivitujicuz=Vivitujicuz+43
      Wupaqemanikuyic=(Wupaqemanikuyic+74)
      Pajudecu=(((Pajudecu<<0)|(Pajudecu>>>8))&255)
      Payiqukihupih=Payiqukihupih+126
      Cehufohopisuruzi=bit32.bxor(Cehufohopisuruzi,113)
      Luhojiveti=Luhojiveti+177
      Mibeqoseyuhefagu=(Mibeqoseyuhefagu+197)
      Sayuleyijoqoh=(((Sayuleyijoqoh<<1)|(Sayuleyijoqoh>>>7))&255)
      Xatinaziler=bit32.bxor(Xatinaziler,150)
      Huhuse=Huhuse+108
      Saziheti=(Saziheti+161)
      Kipufutusoyeji=(((Kipufutusoyeji<<7)|(Kipufutusoyeji>>>1))&255)
      Rigadud=bit32.bxor(Rigadud,25)
      Casujeva=Casujeva+249
      Xukuvifusihiyes=bit32.bxor(Xukuvifusihiyes,122)
      Cixuxipilife=(Cixuxipilife+119)
      Qizasokunec=(((Qizasokunec<<2)|(Qizasokunec>>>6))&255)
      Xezeki=bit32.bxor(Xezeki,211)
      Tikosecuqehuv=Tikosecuqehuv+237
      Fumukoxogekuhe=(Fumukoxogekuhe+198)
      Zipisedihayogi=(((Zipisedihayogi<<4)|(Zipisedihayogi>>>4))&255)
      Kanunaxeheseb=bit32.bxor(Kanunaxeheseb,193)
      Quputuket=Quputuket+17
      Waqupiq=(Waqupiq+164)
      Dukapidelipegufo=(((Dukapidelipegufo<<6)|(Dukapidelipegufo>>>2))&255)
      Fidufawaw=(((Fidufawaw>>>6)|(Fidufawaw<<2))&255)
      Dubuludixu=bit32.bxor(Dubuludixu,160)
      Qurihimokecox=Qurihimokecox+59
      Tuwijiwuhutosab=(Tuwijiwuhutosab+218)
      Peguginekokedibu=(((Peguginekokedibu<<2)|(Peguginekokedibu>>>6))&255)
      Yagoqucuxusuge=bit32.bxor(Yagoqucuxusuge,83)
      Ciyarak=Ciyarak+80
      Riboso=(Riboso+216)
      Jeziyalexav=(((Jeziyalexav<<2)|(Jeziyalexav>>>6))&255)
      Poqemesuyos=bit32.bxor(Poqemesuyos,56)
      Sexiyihub=Sexiyihub+152
      Nimazigo=Nimazigo+37
      Nefojusuyib=(Nefojusuyib+208)
      Yujuyif=(((Yujuyif<<1)|(Yujuyif>>>7))&255)
      Buwotelurozij=bit32.bxor(Buwotelurozij,100)
      Qusapucad=Qusapucad+224
      Sazatarayotaf=(Sazatarayotaf+26)
      Tuxosadejuxis=(((Tuxosadejuxis<<0)|(Tuxosadejuxis>>>8))&255)
      Ravalibanela=bit32.bxor(Ravalibanela,54)
      Reritohu=Reritohu+44
      Gufuxokahequb=(Gufuxokahequb+77)
      Caletemesikarata=(((Caletemesikarata<<0)|(Caletemesikarata>>>8))&255)
      Levure=bit32.bxor(Levure,49)
      Qunuhuqecacaya=bit32.bxor(Qunuhuqecacaya,196)
      Cinukezoz=Cinukezoz+198
      Kiyayapigupatib=(Kiyayapigupatib+242)
      Feyuraqayu=(((Feyuraqayu<<5)|(Feyuraqayu>>>3))&255)
      Zasarirojido=bit32.bxor(Zasarirojido,115)
      Fexoxac=Fexoxac+129
      Buworipagaqo=(Buworipagaqo+36)
      Xeziyemunanap=(((Xeziyemunanap<<4)|(Xeziyemunanap>>>4))&255)
      Qopepidajunicep=bit32.bxor(Qopepidajunicep,113)
      Xitajiruridi=Xitajiruridi+31
      Hewonixabofecaqu=(((Hewonixabofecaqu>>>4)|(Hewonixabofecaqu<<4))&255)
      Licodiyuzux=(Licodiyuzux+26)
      Mogagenofe=(((Mogagenofe<<0)|(Mogagenofe>>>8))&255)
      Kocibisicokonez=bit32.bxor(Kocibisicokonez,232)
      Fejizezaliyugaqo=Fejizezaliyugaqo+201
      Tililejuh=(Tililejuh+208)
      Hadovi=(((Hadovi<<6)|(Hadovi>>>2))&255)
      Mibetanafacun=bit32.bxor(Mibetanafacun,123)
      Nihopureno=Nihopureno+129
      Dowayeresanu=(Dowayeresanu+76)
      Wewanaxeqicepila=(((Wewanaxeqicepila<<1)|(Wewanaxeqicepila>>>7))&255)
      Qirulaco=bit32.bxor(Qirulaco,13)
      Gamukeliriyakuda=bit32.bxor(Gamukeliriyakuda,250)
      Popidunokise=Popidunokise+29
      Fediwojoja=(Fediwojoja+70)
      Rocebenatijaz=(((Rocebenatijaz<<3)|(Rocebenatijaz>>>5))&255)
      Zoporiwifu=bit32.bxor(Zoporiwifu,169)
      Janeziho=Janeziho+103
      Pexefajeneqebu=(Pexefajeneqebu+169)
      Bifunuyemumonek=(((Bifunuyemumonek<<3)|(Bifunuyemumonek>>>5))&255)
      Pakedihiwaxi=bit32.bxor(Pakedihiwaxi,128)
      Cuyasod=Cuyasod+78
      Vusibuyunecowuqi=bit32.bxor(Vusibuyunecowuqi,101)
      Zimovululare=(Zimovululare+178)
      Tivigaxug=(((Tivigaxug<<2)|(Tivigaxug>>>6))&255)
      Cicumiyeca=bit32.bxor(Cicumiyeca,237)
      Fiyebojetalefeq=Fiyebojetalefeq+152
      Desavoteboq=(Desavoteboq+191)
      Qemoyehocofowig=(((Qemoyehocofowig<<6)|(Qemoyehocofowig>>>2))&255)
      Diyohamoy=bit32.bxor(Diyohamoy,165)
      Lekavohajoceze=Lekavohajoceze+172
      Tafamuyawovita=(Tafamuyawovita+199)
      Yecikajedoceg=(((Yecikajedoceg<<6)|(Yecikajedoceg>>>2))&255)
      Najuyihuhujobulo=(Najuyihuhujobulo+64)
      Nulofesimoc=bit32.bxor(Nulofesimoc,195)
      Hujimazulumo=Hujimazulumo+20
      Wolatofubux=(Wolatofubux+109)
      Yacogoduziqijet=(((Yacogoduziqijet<<1)|(Yacogoduziqijet>>>7))&255)
      Xuvadotib=bit32.bxor(Xuvadotib,158)
      Reqaxodaq=Reqaxodaq+160
      Sugagi=(Sugagi+249)
      Gixisodijazal=(((Gixisodijazal<<4)|(Gixisodijazal>>>4))&255)
      Nojecafogopere=bit32.bxor(Nojecafogopere,129)
      Yahidesihaxifoya=Yahidesihaxifoya+85
      Heyiviye=Heyiviye+107
      Tesakik=(Tesakik+144)
      Bipovugega=(((Bipovugega<<0)|(Bipovugega>>>8))&255)
      Kixerasukicoreku=bit32.bxor(Kixerasukicoreku,161)
      Sojuviwunan=Sojuviwunan+68
      Wizonobopeb=(Wizonobopeb+91)
      Zepeqaqebayaho=(((Zepeqaqebayaho<<1)|(Zepeqaqebayaho>>>7))&255)
      Berixeqafebujuw=bit32.bxor(Berixeqafebujuw,163)
      Fobibewi=Fobibewi+206
      Rasayibo=(Rasayibo+121)
      Cobawagan=(((Cobawagan<<4)|(Cobawagan>>>4))&255)
      Junequzezo=(((Junequzezo>>>3)|(Junequzezo<<5))&255)
      Yepobel=bit32.bxor(Yepobel,250)
      Lusomaneluxocac=Lusomaneluxocac+232
      Lajugezocijon=(Lajugezocijon+47)
      Wuvojali=(((Wuvojali<<4)|(Wuvojali>>>4))&255)
      Pufufopiyut=bit32.bxor(Pufufopiyut,23)
      Lipiqolecaxegap=Lipiqolecaxegap+131
      Wefewugohaganeno=(Wefewugohaganeno+211)
      Xidivuhizulis=(((Xidivuhizulis<<1)|(Xidivuhizulis>>>7))&255)
      Vugezu=bit32.bxor(Vugezu,87)
      Fokoweququ=Fokoweququ+16
      Gabucidikic=(((Gabucidikic>>>2)|(Gabucidikic<<6))&255)
      Taliqerisaqegut=(Taliqerisaqegut+30)
      Bekefuhof=(((Bekefuhof<<0)|(Bekefuhof>>>8))&255)
      Cucinalabifonapu=bit32.bxor(Cucinalabifonapu,71)
      Qevabujeq=Qevabujeq+91
      Xuvuyisozum=(Xuvuyisozum+157)
      Bagubitalir=(((Bagubitalir<<6)|(Bagubitalir>>>2))&255)
      Wenuwaqomodok=bit32.bxor(Wenuwaqomodok,119)
      Gageqik=Gageqik+96
      Yoqugup=(Yoqugup+64)
      Butiyini=(((Butiyini<<1)|(Butiyini>>>7))&255)
      Luxezobu=(Luxezobu-100)
      Jecodarifayu=bit32.bxor(Jecodarifayu,243)
      Bagaxagade=Bagaxagade+32
      Rapoqen=(Rapoqen+66)
      Rewuyuc=(((Rewuyuc<<2)|(Rewuyuc>>>6))&255)
      Volubikos=bit32.bxor(Volubikos,131)
      Fifejaye=Fifejaye+222
      Nivajopufihozat=(Nivajopufihozat+119)
      Hovakus=(((Hovakus<<4)|(Hovakus>>>4))&255)
      Peveteqiqobebi=bit32.bxor(Peveteqiqobebi,146)
      Winusa=Winusa+226
      Cofetomijiti=bit32.bxor(Cofetomijiti,129)
      Yopuwowaz=(Yopuwowaz+85)
