--[[ KHENGIE v10.2 EXTREME | 800 layers | 3x multi-pass ]]
      Gominaho=(Gominaho-49)
      Qutawetajoyu=(((Qutawetajoyu>>>2)|(Qutawetajoyu<<6))&255)
      Rirome=bit32.bxor(Rirome,206)
      Waxavozajibov=Waxavozajibov-226
      Tomuwuf=(Tomuwuf-240)
      Bobonodovasetusi=(((Bobonodovasetusi>>>1)|(Bobonodovasetusi<<7))&255)
      Poliqegosimor=bit32.bxor(Poliqegosimor,147)
      Mucebabeb=(Mucebabeb+116)
      Yucahekixeruv=Yucahekixeruv-169
      Kowazukibegibo=(Kowazukibegibo-199)
      Zowerisuwa=(((Zowerisuwa>>>4)|(Zowerisuwa<<4))&255)
      Tawopiqejeriliwi=bit32.bxor(Tawopiqejeriliwi,136)
      Leseyixutakokeve=Leseyixutakokeve-161
      Gikovado=(Gikovado-192)
      Lacugamanayuqic=(((Lacugamanayuqic>>>1)|(Lacugamanayuqic<<7))&255)
      Kenavetezo=bit32.bxor(Kenavetezo,165)
      Hegupo=Hegupo-65
      Fosogosemof=(Fosogosemof-8)
      Warujana=bit32.bxor(Warujana,103)
      Pumezozibime=(((Pumezozibime>>>6)|(Pumezozibime<<2))&255)
      Tigofazoq=bit32.bxor(Tigofazoq,222)
      Mepetifuw=Mepetifuw-139
      Suxuyefijudowiy=(Suxuyefijudowiy-142)
      Vepacawalofoy=(((Vepacawalofoy>>>7)|(Vepacawalofoy<<1))&255)
      Hibixasosar=bit32.bxor(Hibixasosar,70)
      Domexapasowohal=Domexapasowohal-161
      Juzatibageb=(Juzatibageb-44)
      Xacisusayihusaw=(((Xacisusayihusaw>>>1)|(Xacisusayihusaw<<7))&255)
      Nidepil=bit32.bxor(Nidepil,135)
      Vecozoziravuno=(Vecozoziravuno-105)
      Meyiweb=Meyiweb-186
      Yecowoku=(Yecowoku-135)
      Sirikujeta=(((Sirikujeta>>>5)|(Sirikujeta<<3))&255)
      Qemoxojuhoxekihi=bit32.bxor(Qemoxojuhoxekihi,100)
      Tuhabixir=Tuhabixir-29
      Megemadomixacuf=(Megemadomixacuf-118)
      Rigumacadicenatu=(((Rigumacadicenatu>>>3)|(Rigumacadicenatu<<5))&255)
      Yiyexubema=bit32.bxor(Yiyexubema,40)
      Puxoxotopurigi=Puxoxotopurigi-179
      Qirehomika=(Qirehomika-32)
      Qexehuti=bit32.bxor(Qexehuti,78)
      Qupidanofutajume=(((Qupidanofutajume>>>5)|(Qupidanofutajume<<3))&255)
      Maxisacaxoxesiba=bit32.bxor(Maxisacaxoxesiba,56)
      Kutujem=Kutujem-225
      Yexaqidodocej=(Yexaqidodocej-124)
      Dobediyuq=(((Dobediyuq>>>6)|(Dobediyuq<<2))&255)
      Difinufa=bit32.bxor(Difinufa,58)
      Beqitigubosiwo=Beqitigubosiwo-109
      Likihagigug=(Likihagigug-9)
      Rizaqatofemilozi=(((Rizaqatofemilozi>>>0)|(Rizaqatofemilozi<<8))&255)
      Cabizuqite=bit32.bxor(Cabizuqite,33)
      Nimufi=(Nimufi-214)
      Vicatuqoc=Vicatuqoc-88
      Ledululipariciso=(Ledululipariciso-241)
      Jejadixul=(((Jejadixul>>>6)|(Jejadixul<<2))&255)
      Tejusonoz=bit32.bxor(Tejusonoz,151)
      Hezelepiri=Hezelepiri-158
      Retiyere=(Retiyere-26)
      Gajegaqi=(((Gajegaqi>>>2)|(Gajegaqi<<6))&255)
      Duriwasikati=bit32.bxor(Duriwasikati,195)
      Yibebotu=Yibebotu-61
      Koquhedim=(Koquhedim-243)
      Micomaxuhiwani=(Micomaxuhiwani+140)
      Redenunij=(((Redenunij>>>4)|(Redenunij<<4))&255)
      Wizozic=bit32.bxor(Wizozic,26)
      Fusidowacuju=Fusidowacuju-61
      Nejebo=(Nejebo-97)
      Kekelovawopimu=(((Kekelovawopimu>>>1)|(Kekelovawopimu<<7))&255)
      Hapelimohar=bit32.bxor(Hapelimohar,218)
      Bowegokoyaso=Bowegokoyaso-59
      Woyiwahixayi=(Woyiwahixayi-20)
      Higohalewu=(((Higohalewu>>>6)|(Higohalewu<<2))&255)
      Tidatitoditotixe=bit32.bxor(Tidatitoditotixe,31)
      Gujagebiletar=(Gujagebiletar-114)
      Lidatu=Lidatu-213
      Qaqofexa=(Qaqofexa-73)
      Tovowicadilo=(((Tovowicadilo>>>4)|(Tovowicadilo<<4))&255)
      Zojeyigajesuy=bit32.bxor(Zojeyigajesuy,114)
      Yagaqi=Yagaqi-246
      Yumolid=(Yumolid-128)
      Rerayexiducuduw=(((Rerayexiducuduw>>>3)|(Rerayexiducuduw<<5))&255)
      Guduyusaj=bit32.bxor(Guduyusaj,194)
      Cehojanujoxexus=Cehojanujoxexus-130
      Yeyeyulotamoseb=(Yeyeyulotamoseb-145)
      Foneminezojecu=(((Foneminezojecu<<5)|(Foneminezojecu>>>3))&255)
      Fobujiqivozosiwo=(((Fobujiqivozosiwo>>>3)|(Fobujiqivozosiwo<<5))&255)
      Cepafon=bit32.bxor(Cepafon,78)
      Temukemu=Temukemu-139
      Rovujequworaxepe=(Rovujequworaxepe-148)
      Jitupasu=(((Jitupasu>>>5)|(Jitupasu<<3))&255)
      Lofesodol=bit32.bxor(Lofesodol,72)
      Jesukiculelaxoda=Jesukiculelaxoda-218
      Yafopukerixa=(Yafopukerixa-211)
      Jutivihohamawe=(((Jutivihohamawe>>>5)|(Jutivihohamawe<<3))&255)
      Xobogifedu=bit32.bxor(Xobogifedu,172)
      Pebupe=Pebupe-36
      Kipolitopohek=Kipolitopohek-248
      Nosover=(Nosover-107)
      Zirexol=(((Zirexol>>>0)|(Zirexol<<8))&255)
      Lodesafujonodin=bit32.bxor(Lodesafujonodin,235)
      Luzireboka=Luzireboka-31
      Lavaso=(Lavaso-255)
      Coceqebebaxi=(((Coceqebebaxi>>>6)|(Coceqebebaxi<<2))&255)
      Yanitejumijejipa=bit32.bxor(Yanitejumijejipa,7)
      Linifogo=Linifogo-78
      Mahejotogehuqek=(Mahejotogehuqek-116)
      Jipuba=(Jipuba-105)
      Zihatofadani=(((Zihatofadani>>>4)|(Zihatofadani<<4))&255)
      Quyiropedog=bit32.bxor(Quyiropedog,203)
      Mezovi=Mezovi-133
      Maseqoveboh=(Maseqoveboh-60)
      Fogivihix=(((Fogivihix>>>0)|(Fogivihix<<8))&255)
      Gecabiyoyomoni=bit32.bxor(Gecabiyoyomoni,81)
      Habenoyacoyu=Habenoyacoyu-228
      Zecipabelafanot=(Zecipabelafanot-153)
      Tadojo=(((Tadojo>>>2)|(Tadojo<<6))&255)
      Juravabiperipu=bit32.bxor(Juravabiperipu,150)
      Kixiciyukapogame=bit32.bxor(Kixiciyukapogame,86)
      Gitiza=Gitiza-98
      Lijonagepudayeba=(Lijonagepudayeba-134)
      Lewuzemiduvu=(((Lewuzemiduvu>>>3)|(Lewuzemiduvu<<5))&255)
      Rihecowedivari=bit32.bxor(Rihecowedivari,230)
      Bosakesehepoz=Bosakesehepoz-25
      Dajumixefidom=(Dajumixefidom-197)
      Cuxelam=(((Cuxelam>>>2)|(Cuxelam<<6))&255)
      Bevatek=bit32.bxor(Bevatek,239)
      Qihijozobusovev=Qihijozobusovev-133
      Forinabacutavak=(Forinabacutavak-131)
      Kugobevoceh=(((Kugobevoceh>>>1)|(Kugobevoceh<<7))&255)
      Qufipiborafuki=(((Qufipiborafuki>>>6)|(Qufipiborafuki<<2))&255)
      Yiyunegimecetal=bit32.bxor(Yiyunegimecetal,230)
      Nusodahovexaj=Nusodahovexaj-194
      Kobimew=(Kobimew-157)
      Susucodaxoqizoq=(((Susucodaxoqizoq>>>6)|(Susucodaxoqizoq<<2))&255)
      Rifuzokedimemuw=bit32.bxor(Rifuzokedimemuw,120)
      Puleba=Puleba-108
      Wixekawirafizo=(Wixekawirafizo-141)
      Naqavokiduwup=(((Naqavokiduwup>>>6)|(Naqavokiduwup<<2))&255)
      Qesucojakedureho=bit32.bxor(Qesucojakedureho,160)
      Seqedowisox=Seqedowisox+226
      Mowimu=Mowimu-215
      Sutadipud=(Sutadipud-150)
      Qeduputofi=(((Qeduputofi>>>4)|(Qeduputofi<<4))&255)
      Nohoyidovurace=bit32.bxor(Nohoyidovurace,84)
      Nexoqin=Nexoqin-130
      Pozipimekaxaw=(Pozipimekaxaw-119)
      Woqewu=(((Woqewu>>>7)|(Woqewu<<1))&255)
      Zozozilapa=bit32.bxor(Zozozilapa,177)
      Nezoza=Nezoza-185
      Qiduvog=(Qiduvog-133)
      Subupo=Subupo-120
      Legiyevixalab=(((Legiyevixalab>>>0)|(Legiyevixalab<<8))&255)
      Satiziwusefomu=bit32.bxor(Satiziwusefomu,47)
      Tobunu=Tobunu-218
      Gononohucabir=(Gononohucabir-64)
      Dunagawa=(((Dunagawa>>>7)|(Dunagawa<<1))&255)
      Geburasegeqezemu=bit32.bxor(Geburasegeqezemu,162)
      Giwirumefobido=Giwirumefobido-197
      Focivirebuzeziwi=(Focivirebuzeziwi-170)
      Jozadowozuwu=(((Jozadowozuwu>>>4)|(Jozadowozuwu<<4))&255)
      Vupabijabala=bit32.bxor(Vupabijabala,116)
      Wetevowenixavaz=(((Wetevowenixavaz>>>4)|(Wetevowenixavaz<<4))&255)
      Sefilo=Sefilo-122
      Yikemocofekikilu=(Yikemocofekikilu-246)
      Wayiboqaxakesezu=(((Wayiboqaxakesezu>>>3)|(Wayiboqaxakesezu<<5))&255)
      Tewiduwipejulo=bit32.bxor(Tewiduwipejulo,28)
      Gunaqutevukofeho=Gunaqutevukofeho-161
      Taciyowaloyet=(Taciyowaloyet-64)
      Tixikodofoniqin=(((Tixikodofoniqin>>>4)|(Tixikodofoniqin<<4))&255)
      Bedihakogenof=bit32.bxor(Bedihakogenof,142)
      Ronicehaqedim=Ronicehaqedim-83
      Sipemisaxu=(Sipemisaxu-121)
      Wimawuvokavomuz=(Wimawuvokavomuz-102)
      Sagiyifidejanax=(((Sagiyifidejanax>>>4)|(Sagiyifidejanax<<4))&255)
      Paboderuroh=bit32.bxor(Paboderuroh,28)
      Xaqovin=Xaqovin-213
      Favamajuyaq=(Favamajuyaq-85)
      Nizede=(((Nizede>>>4)|(Nizede<<4))&255)
      Bohohulewuhahiha=bit32.bxor(Bohohulewuhahiha,11)
      Lorusoqamuha=Lorusoqamuha-138
      Qacibin=(Qacibin-231)
      Fequzoti=(((Fequzoti>>>2)|(Fequzoti<<6))&255)
      Fumobigu=bit32.bxor(Fumobigu,33)
      Solocoqilom=Solocoqilom+182
      Sifizocaji=Sifizocaji-168
      Mapifav=(Mapifav-204)
      Nifuhodota=(((Nifuhodota>>>5)|(Nifuhodota<<3))&255)
      Pasoluxepeminovu=bit32.bxor(Pasoluxepeminovu,153)
      Nadivucedodidov=Nadivucedodidov-235
      Lahohofar=(Lahohofar-135)
      Sericavugoyi=(((Sericavugoyi>>>1)|(Sericavugoyi<<7))&255)
      Rotihikah=bit32.bxor(Rotihikah,98)
      Reqizozuwuvoj=Reqizozuwuvoj-113
      Gowamajoqugeqisi=(Gowamajoqugeqisi-205)
      Sipurajirikor=(Sipurajirikor+97)
      Sapoyos=(((Sapoyos>>>1)|(Sapoyos<<7))&255)
      Jabeyen=bit32.bxor(Jabeyen,67)
      Hihecosili=Hihecosili-238
      Xecupupor=(Xecupupor-206)
      Kukoba=(((Kukoba>>>0)|(Kukoba<<8))&255)
      Ruboyiqaxec=bit32.bxor(Ruboyiqaxec,89)
      Josamuwej=Josamuwej-99
      Hihetofihevowa=(Hihetofihevowa-116)
      Ruqixatakiwonew=(((Ruqixatakiwonew>>>4)|(Ruqixatakiwonew<<4))&255)
      Fubicehelodu=bit32.bxor(Fubicehelodu,192)
      Pecakosoxim=bit32.bxor(Pecakosoxim,57)
      Kamufokuviyar=Kamufokuviyar-152
      Wiwixohofofab=(Wiwixohofofab-86)
      Fasepon=(((Fasepon>>>1)|(Fasepon<<7))&255)
      Mefudapabogiman=bit32.bxor(Mefudapabogiman,65)
      Labogilocowoxa=Labogilocowoxa-201
      Yirafafeyayani=(Yirafafeyayani-35)
      Yafori=(((Yafori>>>7)|(Yafori<<1))&255)
      Siwuzocahare=bit32.bxor(Siwuzocahare,229)
      Ladimulewusocadu=Ladimulewusocadu-164
      Yatayu=(Yatayu-124)
      Cetogovahic=Cetogovahic-50
      Fofegegocu=(((Fofegegocu>>>6)|(Fofegegocu<<2))&255)
      Gezadoxaxijofe=bit32.bxor(Gezadoxaxijofe,163)
      Gafagadat=Gafagadat-191
      Jugifafisufaz=(Jugifafisufaz-146)
      Zukube=(((Zukube>>>5)|(Zukube<<3))&255)
      Gizaliyohox=bit32.bxor(Gizaliyohox,221)
      Xudusoruguborece=Xudusoruguborece-60
      Fipitoroqetun=(Fipitoroqetun-54)
      Ripevekutuwoq=(((Ripevekutuwoq>>>1)|(Ripevekutuwoq<<7))&255)
      Cadaboda=bit32.bxor(Cadaboda,60)
      Vewowiwofayatub=(Vewowiwofayatub-209)
      Zofidahaxi=Zofidahaxi-95
      Paninaraw=(Paninaraw-96)
      Jezote=(((Jezote>>>2)|(Jezote<<6))&255)
      Miyusixaxerela=bit32.bxor(Miyusixaxerela,34)
      Maxuvaq=Maxuvaq-38
      Wavujew=(Wavujew-221)
      Ninebipibeduhi=(((Ninebipibeduhi>>>5)|(Ninebipibeduhi<<3))&255)
      Gamelafuhuk=bit32.bxor(Gamelafuhuk,127)
      Jipodagatule=Jipodagatule-160
      Tuyujigegehez=(Tuyujigegehez-63)
      Jekewihoyopaq=(((Jekewihoyopaq>>>7)|(Jekewihoyopaq<<1))&255)
      Tacawacufimijad=(((Tacawacufimijad>>>5)|(Tacawacufimijad<<3))&255)
      Fizodunixude=bit32.bxor(Fizodunixude,198)
      Xiwedisicamaduh=Xiwedisicamaduh-106
      Moronadowu=(Moronadowu-248)
      Xugatemuc=(((Xugatemuc>>>2)|(Xugatemuc<<6))&255)
      Qicewiqigijosi=bit32.bxor(Qicewiqigijosi,45)
      Luvafevuto=Luvafevuto-161
      Yubobovig=(Yubobovig-122)
      Quvoxowimukanun=(((Quvoxowimukanun>>>3)|(Quvoxowimukanun<<5))&255)
      Hapajokugeme=bit32.bxor(Hapajokugeme,229)
      Qixudovepa=bit32.bxor(Qixudovepa,57)
      Vusegayo=Vusegayo-197
      Hokonosicaf=(Hokonosicaf-24)
      Kovomilajavabip=(((Kovomilajavabip>>>5)|(Kovomilajavabip<<3))&255)
      Nujimafirujuc=bit32.bxor(Nujimafirujuc,33)
      Meniro=Meniro-66
      Wiyuwi=(Wiyuwi-237)
      Powaza=(((Powaza>>>7)|(Powaza<<1))&255)
      Wevigocipogeqap=bit32.bxor(Wevigocipogeqap,41)
      Kivemamuw=Kivemamuw-100
      Zopasawe=(Zopasawe-32)
      Sakutobihikura=Sakutobihikura+91
      Jazujitusa=(((Jazujitusa>>>0)|(Jazujitusa<<8))&255)
      Faqevodoyom=bit32.bxor(Faqevodoyom,52)
      Ruzoqixekisar=Ruzoqixekisar-79
      Talufizusenoqoq=(Talufizusenoqoq-197)
      Pulopote=(((Pulopote>>>4)|(Pulopote<<4))&255)
      Yacusiyanacaf=bit32.bxor(Yacusiyanacaf,87)
      Lomogovoxivuza=Lomogovoxivuza-53
      Yowiyowiva=(Yowiyowiva-26)
      Vofurenaf=(((Vofurenaf>>>6)|(Vofurenaf<<2))&255)
      Fafuci=bit32.bxor(Fafuci,132)
      Honipe=(Honipe+252)
      Yajunesizuqoc=Yajunesizuqoc-110
      Qahisa=(Qahisa-142)
      Lozoji=(((Lozoji>>>0)|(Lozoji<<8))&255)
      Muqovagagitub=bit32.bxor(Muqovagagitub,161)
      Gewaxok=Gewaxok-251
      Nizagevula=(Nizagevula-128)
      Zaneci=(((Zaneci>>>0)|(Zaneci<<8))&255)
      Wekugato=bit32.bxor(Wekugato,128)
      Folesuzoleceqe=Folesuzoleceqe-222
      Xanedobubujoy=(Xanedobubujoy-124)
      Zajeruyaz=(((Zajeruyaz<<1)|(Zajeruyaz>>>7))&255)
      Kaseqonozolabi=(((Kaseqonozolabi>>>5)|(Kaseqonozolabi<<3))&255)
      Vuqayebuyiqoru=bit32.bxor(Vuqayebuyiqoru,201)
      Ravusoju=Ravusoju-189
      Kopitayuqo=(Kopitayuqo-131)
      Wazajulobedimiko=(((Wazajulobedimiko>>>4)|(Wazajulobedimiko<<4))&255)
      Kolozutezagojaja=bit32.bxor(Kolozutezagojaja,28)
      Kuxidohoye=Kuxidohoye-175
      Kukusocelagiki=(Kukusocelagiki-115)
      Sijoza=(((Sijoza>>>1)|(Sijoza<<7))&255)
      Ritoritesu=bit32.bxor(Ritoritesu,28)
      Copuga=(((Copuga>>>1)|(Copuga<<7))&255)
      Gosivodujerimo=Gosivodujerimo-137
      Jasofomicejufod=(Jasofomicejufod-106)
      Lutalediyokevoy=(((Lutalediyokevoy>>>5)|(Lutalediyokevoy<<3))&255)
      Jokogawirivos=bit32.bxor(Jokogawirivos,151)
      Tumohilizezusof=Tumohilizezusof-93
      Narisodibopecaxe=(Narisodibopecaxe-165)
      Pepuqagokocasobu=(((Pepuqagokocasobu>>>0)|(Pepuqagokocasobu<<8))&255)
      Sodadove=bit32.bxor(Sodadove,223)
      Vaqizinosasuki=Vaqizinosasuki-79
      Taduziyu=(Taduziyu-127)
      Hecufefa=(((Hecufefa<<4)|(Hecufefa>>>4))&255)
      Bavoqomawikoji=(((Bavoqomawikoji>>>1)|(Bavoqomawikoji<<7))&255)
      Rarilivorumeg=bit32.bxor(Rarilivorumeg,57)
      Tasuluqijawem=Tasuluqijawem-101
      Duxavozi=(Duxavozi-166)
      Nedonutizik=(((Nedonutizik>>>4)|(Nedonutizik<<4))&255)
      Balucotifop=bit32.bxor(Balucotifop,193)
      Topoxo=Topoxo-29
      Lowice=(Lowice-126)
      Wagusix=(((Wagusix>>>6)|(Wagusix<<2))&255)
      Qatapokuluh=bit32.bxor(Qatapokuluh,14)
      Vukuhuranic=(Vukuhuranic+176)
      Cigahugavoqop=Cigahugavoqop-127
      Xapomakaleh=(Xapomakaleh-84)
      Wobayuxosu=(((Wobayuxosu>>>2)|(Wobayuxosu<<6))&255)
      Kucemesihulu=bit32.bxor(Kucemesihulu,59)
      Cowufinapalowo=Cowufinapalowo-184
      Xasapo=(Xasapo-5)
      Yuhigadadopul=(((Yuhigadadopul>>>6)|(Yuhigadadopul<<2))&255)
      Fovawirok=bit32.bxor(Fovawirok,92)
      Fiwerum=Fiwerum-201
      Cuwitubivipureju=(Cuwitubivipureju-81)
      Hepiwageximu=(((Hepiwageximu<<4)|(Hepiwageximu>>>4))&255)
      Kisuyikojadir=(((Kisuyikojadir>>>1)|(Kisuyikojadir<<7))&255)
      Xagatoruha=bit32.bxor(Xagatoruha,211)
      Polureyijafeqo=Polureyijafeqo-229
      Yazohamezinamo=(Yazohamezinamo-15)
      Guxicum=(((Guxicum>>>2)|(Guxicum<<6))&255)
      Hufekisejiqasej=bit32.bxor(Hufekisejiqasej,48)
      Hopoxubutox=Hopoxubutox-18
      Yexalofuwuviko=(Yexalofuwuviko-121)
      Mecaqaxawoxatak=(((Mecaqaxawoxatak>>>4)|(Mecaqaxawoxatak<<4))&255)
      Giqoju=bit32.bxor(Giqoju,163)
      Befudogipiqegexe=(Befudogipiqegexe+41)
      Ximuladinuqesi=Ximuladinuqesi-169
      Dilazadogavuzi=(Dilazadogavuzi-208)
      Rodiramamuyotor=(((Rodiramamuyotor>>>2)|(Rodiramamuyotor<<6))&255)
      Faloheju=bit32.bxor(Faloheju,131)
      Sevaqefigifoc=Sevaqefigifoc-138
      Kofolaviji=(Kofolaviji-2)
      Zeviyuhapara=(((Zeviyuhapara>>>2)|(Zeviyuhapara<<6))&255)
      Xezajasalit=bit32.bxor(Xezajasalit,240)
      Gemuyutut=Gemuyutut-224
      Hojuzaxipujugah=(Hojuzaxipujugah-241)
      Nuhifeyum=(((Nuhifeyum>>>7)|(Nuhifeyum<<1))&255)
      Halegowica=(((Halegowica>>>5)|(Halegowica<<3))&255)
      Jaluqi=bit32.bxor(Jaluqi,231)
      Ganewonaqofegeji=Ganewonaqofegeji-134
      Vucaza=(Vucaza-218)
      Zotimiguvaxefubi=(((Zotimiguvaxefubi>>>0)|(Zotimiguvaxefubi<<8))&255)
      Heyigeheyec=bit32.bxor(Heyigeheyec,103)
      Henawuqucilovo=Henawuqucilovo-24
      Rumasuwewi=(Rumasuwewi-142)
      Mememajevu=(((Mememajevu>>>0)|(Mememajevu<<8))&255)
      Monuzugonibifuka=bit32.bxor(Monuzugonibifuka,77)
      Bifixubonu=bit32.bxor(Bifixubonu,183)
      Lipijudide=Lipijudide-103
      Bisecemivuqive=(Bisecemivuqive-97)
      Yakatilon=(((Yakatilon>>>4)|(Yakatilon<<4))&255)
      Mafasutol=bit32.bxor(Mafasutol,104)
      Voyakiwe=Voyakiwe-29
      Yefevu=(Yefevu-183)
      Cabumitawikudi=(((Cabumitawikudi>>>0)|(Cabumitawikudi<<8))&255)
      Rucuze=bit32.bxor(Rucuze,133)
      Fihaqef=Fihaqef-231
      Vekuzuc=(Vekuzuc-41)
      Rocovujud=Rocovujud-42
      Wejiwa=(((Wejiwa>>>7)|(Wejiwa<<1))&255)
      Zizoyotu=bit32.bxor(Zizoyotu,69)
      Jahikaquzay=Jahikaquzay-64
      Hiqilowap=(Hiqilowap-223)
      Qesoxaxa=(((Qesoxaxa>>>3)|(Qesoxaxa<<5))&255)
      Qacodasoxexid=bit32.bxor(Qacodasoxexid,68)
      Suhaduqes=Suhaduqes-134
      Sexewoyejenikik=(Sexewoyejenikik-191)
      Cufadiguwocofak=(((Cufadiguwocofak>>>0)|(Cufadiguwocofak<<8))&255)
      Rezofekowequ=bit32.bxor(Rezofekowequ,230)
      Vabelozelaf=(Vabelozelaf-107)
      Lebevacucop=Lebevacucop-39
      Fobayunujuqib=(Fobayunujuqib-105)
      Pewolofoh=(((Pewolofoh>>>3)|(Pewolofoh<<5))&255)
      Kadusonegakexumi=bit32.bxor(Kadusonegakexumi,185)
      Piyihiyih=Piyihiyih-151
      Jecerijatekukowi=(Jecerijatekukowi-45)
      Degujo=(((Degujo>>>3)|(Degujo<<5))&255)
      Lugacakitin=bit32.bxor(Lugacakitin,192)
      Qozisokurahizo=Qozisokurahizo-47
      Vuliceguremujomu=(Vuliceguremujomu-165)
      Fomopofeyojudon=bit32.bxor(Fomopofeyojudon,115)
      Fotuvafege=(((Fotuvafege>>>2)|(Fotuvafege<<6))&255)
      Larisu=bit32.bxor(Larisu,37)
      Wexabufepox=Wexabufepox-116
      Fiharuwezobirufi=(Fiharuwezobirufi-208)
      Mosiyam=(((Mosiyam>>>3)|(Mosiyam<<5))&255)
      Yizofemudepidopi=bit32.bxor(Yizofemudepidopi,104)
      Motasevos=Motasevos-202
      Degijidizovaya=(Degijidizovaya-104)
      Hizolemepuhozowi=(((Hizolemepuhozowi>>>6)|(Hizolemepuhozowi<<2))&255)
      Leletixej=bit32.bxor(Leletixej,97)
      Yayiva=Yayiva-232
      Duxufayaqicop=Duxufayaqicop-190
      Lavoxowuhe=(Lavoxowuhe-239)
      Yunidejujit=(((Yunidejujit>>>0)|(Yunidejujit<<8))&255)
      Rifadez=bit32.bxor(Rifadez,85)
      Muwitafegisibi=Muwitafegisibi-56
      Nemipenakolo=(Nemipenakolo-129)
      Cababiwike=(((Cababiwike>>>3)|(Cababiwike<<5))&255)
      Kajosaco=bit32.bxor(Kajosaco,97)
      Nimame=Nimame-149
      Neluqaj=(Neluqaj-139)
      Yewanugupip=(Yewanugupip+115)
      Sosoqoqoceva=(((Sosoqoqoceva>>>2)|(Sosoqoqoceva<<6))&255)
      Cologulololegot=bit32.bxor(Cologulololegot,54)
      Livekoli=Livekoli-74
      Xibalow=(Xibalow-189)
      Busoqedatawaxoj=(((Busoqedatawaxoj>>>0)|(Busoqedatawaxoj<<8))&255)
      Sozoke=bit32.bxor(Sozoke,146)
      Sivufu=Sivufu-197
      Veyepiwifapac=(Veyepiwifapac-9)
      Vidaqehovekuhoka=(((Vidaqehovekuhoka>>>0)|(Vidaqehovekuhoka<<8))&255)
      Nepifeladibipi=bit32.bxor(Nepifeladibipi,148)
      Lodubuyarabim=(((Lodubuyarabim>>>3)|(Lodubuyarabim<<5))&255)
      Qixudu=Qixudu-205
      Gijixahefejowaw=(Gijixahefejowaw-160)
      Feyotiwohoxow=(((Feyotiwohoxow>>>4)|(Feyotiwohoxow<<4))&255)
      Kizonapati=bit32.bxor(Kizonapati,192)
      Tayubuparitaye=Tayubuparitaye-70
      Labupako=(Labupako-143)
      Ciqawanuwehok=(((Ciqawanuwehok>>>1)|(Ciqawanuwehok<<7))&255)
      Kovaxirodizoy=bit32.bxor(Kovaxirodizoy,19)
      Yewevufon=Yewevufon-217
      Xobaveso=(Xobaveso-111)
      Yoditixotegaba=bit32.bxor(Yoditixotegaba,191)
      Nihiwozu=(((Nihiwozu>>>5)|(Nihiwozu<<3))&255)
      Gusobadodapag=bit32.bxor(Gusobadodapag,201)
      Kizefu=Kizefu-107
      Rahejucipaqabub=(Rahejucipaqabub-156)
      Zapavovomocaditi=(((Zapavovomocaditi>>>6)|(Zapavovomocaditi<<2))&255)
      Yisoqunoforug=bit32.bxor(Yisoqunoforug,79)
      Pabixiqopipuruqi=Pabixiqopipuruqi-235
      Vahelewi=(Vahelewi-79)
      Pimoqe=(((Pimoqe>>>5)|(Pimoqe<<3))&255)
      Qehuperigirugo=bit32.bxor(Qehuperigirugo,171)
      Hitiwi=Hitiwi-56
      Zivejahu=Zivejahu-41
      Xufarerahocuto=(Xufarerahocuto-69)
      Dujakupuwawu=(((Dujakupuwawu>>>4)|(Dujakupuwawu<<4))&255)
      Situcebokosid=bit32.bxor(Situcebokosid,173)
      Qefuvubije=Qefuvubije-194
      Tepeqel=(Tepeqel-85)
      Pasuruq=(((Pasuruq>>>6)|(Pasuruq<<2))&255)
      Wumuqoyiseduyi=bit32.bxor(Wumuqoyiseduyi,17)
      Yacusatedoyasej=Yacusatedoyasej-15
      Beyabolavopewe=(Beyabolavopewe-90)
      Giroje=Giroje+226
      Pesecayak=(((Pesecayak>>>4)|(Pesecayak<<4))&255)
      Xixivekiwafo=bit32.bxor(Xixivekiwafo,69)
      Yofadiwaf=Yofadiwaf-193
      Yudegurirewa=(Yudegurirewa-97)
      Jekepug=(((Jekepug>>>5)|(Jekepug<<3))&255)
      Xikeravepaqeyala=bit32.bxor(Xikeravepaqeyala,63)
      Xilijaraxovovapo=Xilijaraxovovapo-200
      Ruhohigoyuyuyemo=(Ruhohigoyuyuyemo-100)
      Gegoka=(((Gegoka>>>5)|(Gegoka<<3))&255)
      Qatugatitof=bit32.bxor(Qatugatitof,117)
      Yeyepa=(Yeyepa-123)
      Vexuwoxoriwem=Vexuwoxoriwem-77
      Fegoyoxupalidi=(Fegoyoxupalidi-159)
      Fejezi=(((Fejezi>>>6)|(Fejezi<<2))&255)
      Sisorewuvape=bit32.bxor(Sisorewuvape,81)
      Xeleduzo=Xeleduzo-157
      Teperukuwuxilaq=(Teperukuwuxilaq-78)
      Zuduhafebo=(((Zuduhafebo>>>1)|(Zuduhafebo<<7))&255)
      Nocojokeferep=bit32.bxor(Nocojokeferep,195)
      Lizeraqop=Lizeraqop-121
      Jolaqayotufilag=(Jolaqayotufilag-70)
      Lumohaposafar=Lumohaposafar-29
      Kirekazecob=(((Kirekazecob>>>5)|(Kirekazecob<<3))&255)
      Ruxikoyahuzocihu=bit32.bxor(Ruxikoyahuzocihu,96)
      Jusutapunohap=Jusutapunohap-54
      Taxanorof=(Taxanorof-115)
      Fihisilafowu=(((Fihisilafowu>>>0)|(Fihisilafowu<<8))&255)
      Wugafoxijor=bit32.bxor(Wugafoxijor,55)
      Ricamami=Ricamami-98
