--[[ KHENGIE v10.2 EXTREME | 900 layers | 3x multi-pass ]]
      Geqodegixibip=(((Geqodegixibip>>>6)|(Geqodegixibip<<2))&255)
      Reyokupevoboge=bit32.bxor(Reyokupevoboge,112)
      Tubenumuc=Tubenumuc-109
      Muroke=Muroke+198
      Vociluxup=(Vociluxup-46)
      Rijacewox=(((Rijacewox>>>2)|(Rijacewox<<6))&255)
      Fahazapa=bit32.bxor(Fahazapa,236)
      Sehojitay=Sehojitay-190
      Zabejidi=(Zabejidi-44)
      Pumavix=(((Pumavix>>>0)|(Pumavix<<8))&255)
      Xoziwi=bit32.bxor(Xoziwi,41)
      Berudecuva=Berudecuva-78
      Nerawas=(Nerawas-50)
      Kuxehuxe=(((Kuxehuxe>>>6)|(Kuxehuxe<<2))&255)
      Hadamafiyolola=(Hadamafiyolola+116)
      Baxazuvusu=bit32.bxor(Baxazuvusu,13)
      Xijifob=Xijifob-70
      Hexabudapafahodo=(Hexabudapafahodo-95)
      Sonokon=(((Sonokon>>>0)|(Sonokon<<8))&255)
      Tarayawoda=bit32.bxor(Tarayawoda,159)
      Nikoceyuzu=Nikoceyuzu-235
      Tufemise=(Tufemise-66)
      Rimivaciqod=(((Rimivaciqod>>>4)|(Rimivaciqod<<4))&255)
      Ciweyobizob=bit32.bxor(Ciweyobizob,43)
      Xaliluril=Xaliluril-219
      Ceneyawu=(((Ceneyawu>>>2)|(Ceneyawu<<6))&255)
      Poraraxo=(Poraraxo-211)
      Fomocanegepofugo=(((Fomocanegepofugo>>>0)|(Fomocanegepofugo<<8))&255)
      Rogoxanemafav=bit32.bxor(Rogoxanemafav,79)
      Jugekilejexez=Jugekilejexez-130
      Dejewaviv=(Dejewaviv-98)
      Facage=(((Facage>>>2)|(Facage<<6))&255)
      Nofejaqix=bit32.bxor(Nofejaqix,14)
      Vukuvofiwarilo=Vukuvofiwarilo-96
      Kisaku=(Kisaku-62)
      Lejoyolumuli=(((Lejoyolumuli>>>1)|(Lejoyolumuli<<7))&255)
      Cuniyem=bit32.bxor(Cuniyem,26)
      Diqizijihumaxa=bit32.bxor(Diqizijihumaxa,119)
      Hakiwakaw=Hakiwakaw-74
      Vuraqolavoxoyasa=(Vuraqolavoxoyasa-101)
      Mezaqofa=(((Mezaqofa>>>6)|(Mezaqofa<<2))&255)
      Vuvicibatejiy=bit32.bxor(Vuvicibatejiy,234)
      Wurosekoziwosan=Wurosekoziwosan-153
      Gitaheru=(Gitaheru-104)
      Sapavase=(((Sapavase>>>5)|(Sapavase<<3))&255)
      Qoceqon=bit32.bxor(Qoceqon,11)
      Badetekovesodequ=Badetekovesodequ-78
      Varidef=(Varidef+244)
      Bigivajobiyowag=(Bigivajobiyowag-133)
      Cozemofi=(((Cozemofi>>>5)|(Cozemofi<<3))&255)
      Sewoyohefulikof=bit32.bxor(Sewoyohefulikof,46)
      Yavozesafaga=Yavozesafaga-76
      Namehi=(Namehi-76)
      Boxiqozopum=(((Boxiqozopum>>>4)|(Boxiqozopum<<4))&255)
      Xuwiyedem=bit32.bxor(Xuwiyedem,91)
      Lononawahupirosu=Lononawahupirosu-133
      Dihelufalaxa=(Dihelufalaxa-103)
      Pemoreduhupaz=(((Pemoreduhupaz>>>2)|(Pemoreduhupaz<<6))&255)
      Tesiboya=bit32.bxor(Tesiboya,29)
      Serige=bit32.bxor(Serige,29)
      Wosukabolu=Wosukabolu-222
      Cabilog=(Cabilog-39)
      Posixoruricujam=(((Posixoruricujam>>>1)|(Posixoruricujam<<7))&255)
      Canumomu=bit32.bxor(Canumomu,63)
      Liqopojafaciwur=Liqopojafaciwur-141
      Cipazolivox=(Cipazolivox-223)
      Kijazuhemedifos=(((Kijazuhemedifos>>>1)|(Kijazuhemedifos<<7))&255)
      Yofunineyite=bit32.bxor(Yofunineyite,100)
      Pugasakaz=Pugasakaz-44
      Nanicevifih=(((Nanicevifih<<1)|(Nanicevifih>>>7))&255)
      Dipufocurewubesi=(Dipufocurewubesi-26)
      Caquyeqiq=(((Caquyeqiq>>>0)|(Caquyeqiq<<8))&255)
      Fidukutehu=bit32.bxor(Fidukutehu,5)
      Wohizonute=Wohizonute-49
      Lokofoh=(Lokofoh-102)
      Riratayivofap=(((Riratayivofap>>>4)|(Riratayivofap<<4))&255)
      Piwizek=bit32.bxor(Piwizek,171)
      Kafuxizaz=Kafuxizaz-25
      Ribagobarekevu=(Ribagobarekevu-29)
      Lovapixaj=(((Lovapixaj>>>6)|(Lovapixaj<<2))&255)
      Bazajegu=bit32.bxor(Bazajegu,243)
      Zebehogaqorozona=bit32.bxor(Zebehogaqorozona,108)
      Paqewufimogim=Paqewufimogim-165
      Dohawob=(Dohawob-217)
      Mijahelemex=(((Mijahelemex>>>6)|(Mijahelemex<<2))&255)
      Loriru=bit32.bxor(Loriru,108)
      Mudoteha=Mudoteha-65
      Jafipuvuki=(Jafipuvuki-71)
      Gaqawijef=(((Gaqawijef>>>7)|(Gaqawijef<<1))&255)
      Xexebepu=bit32.bxor(Xexebepu,229)
      Fututi=Fututi-42
      Yobihogopumo=bit32.bxor(Yobihogopumo,20)
      Guzimagilokanik=(Guzimagilokanik-216)
      Zevufel=(((Zevufel>>>3)|(Zevufel<<5))&255)
      Gevivuzad=bit32.bxor(Gevivuzad,204)
      Cefowoh=Cefowoh-148
      Fivasacuvohen=(Fivasacuvohen-84)
      Lulewiyozak=(((Lulewiyozak>>>6)|(Lulewiyozak<<2))&255)
      Farofositacako=bit32.bxor(Farofositacako,163)
      Tofanawize=Tofanawize-192
      Moveviyutoxa=(Moveviyutoxa-53)
      Dibopixidaje=(((Dibopixidaje>>>1)|(Dibopixidaje<<7))&255)
      Hudeloyocecajef=bit32.bxor(Hudeloyocecajef,188)
      Kizimamoqonaju=bit32.bxor(Kizimamoqonaju,72)
      Woxodijom=Woxodijom-180
      Kateraticipud=(Kateraticipud-243)
      Subilopu=(((Subilopu>>>5)|(Subilopu<<3))&255)
      Rekemibazoqi=bit32.bxor(Rekemibazoqi,116)
      Lahigutequ=Lahigutequ-234
      Darosope=(Darosope-231)
      Semecarayudu=(((Semecarayudu>>>3)|(Semecarayudu<<5))&255)
      Ziwure=bit32.bxor(Ziwure,239)
      Socozihuxudusoni=Socozihuxudusoni-13
      Nunozapiya=(Nunozapiya+58)
      Gojalicojikag=(Gojalicojikag-218)
      Qeqexupi=(((Qeqexupi>>>0)|(Qeqexupi<<8))&255)
      Wefojokuzoqay=bit32.bxor(Wefojokuzoqay,131)
      Wireworemuwomev=Wireworemuwomev-75
      Johigaqe=(Johigaqe-224)
      Vevekiy=(((Vevekiy>>>3)|(Vevekiy<<5))&255)
      Nitehezeye=bit32.bxor(Nitehezeye,138)
      Radiwe=Radiwe-148
      Sicusawemuces=(Sicusawemuces-253)
      Parudiy=(((Parudiy>>>2)|(Parudiy<<6))&255)
      Guboqidilomena=bit32.bxor(Guboqidilomena,97)
      Wewazoqugoxe=bit32.bxor(Wewazoqugoxe,64)
      Duqepumarojexar=Duqepumarojexar-190
      Dazonepusujere=(Dazonepusujere-90)
      Gucagivomap=(((Gucagivomap>>>0)|(Gucagivomap<<8))&255)
      Livuluqe=bit32.bxor(Livuluqe,89)
      Cequkofowar=Cequkofowar-158
      Pesidowavukoha=(Pesidowavukoha-186)
      Gogojipelelavah=(((Gogojipelelavah>>>0)|(Gogojipelelavah<<8))&255)
      Yifumox=bit32.bxor(Yifumox,224)
      Vololajosufeju=Vololajosufeju-157
      Jivoxowisay=(((Jivoxowisay<<4)|(Jivoxowisay>>>4))&255)
      Cimebuw=(Cimebuw-248)
      Qesutuk=(((Qesutuk>>>0)|(Qesutuk<<8))&255)
      Gubazok=bit32.bxor(Gubazok,44)
      Liduxotivukav=Liduxotivukav-72
      Rovimaremoxaki=(Rovimaremoxaki-208)
      Nutizose=(((Nutizose>>>4)|(Nutizose<<4))&255)
      Cumiboqigu=bit32.bxor(Cumiboqigu,173)
      Mefoyewelebe=Mefoyewelebe-39
      Mozawisovabufuvu=(Mozawisovabufuvu-166)
      Hiqexiha=(((Hiqexiha>>>6)|(Hiqexiha<<2))&255)
      Pumoxucofevema=(Pumoxucofevema-223)
      Kutekem=bit32.bxor(Kutekem,189)
      Netawa=Netawa-67
      Rehaxe=(Rehaxe-168)
      Qemavaxitoro=(((Qemavaxitoro>>>7)|(Qemavaxitoro<<1))&255)
      Jowirigududubuw=bit32.bxor(Jowirigududubuw,26)
      Puxomeximo=Puxomeximo-114
      Rexijehawunehuy=(Rexijehawunehuy-181)
      Wejevoguqigibohu=(((Wejevoguqigibohu>>>6)|(Wejevoguqigibohu<<2))&255)
      Hexeyivafiq=bit32.bxor(Hexeyivafiq,186)
      Teyigo=Teyigo-86
      Cajeyobimul=(Cajeyobimul+186)
      Cugizuwa=(Cugizuwa-207)
      Xibotazuja=(((Xibotazuja>>>0)|(Xibotazuja<<8))&255)
      Wovapenajutowuvi=bit32.bxor(Wovapenajutowuvi,80)
      Tisabaneqor=Tisabaneqor-180
      Fokizafahul=(Fokizafahul-5)
      Zesuyizigiwut=(((Zesuyizigiwut>>>1)|(Zesuyizigiwut<<7))&255)
      Fukoqokid=bit32.bxor(Fukoqokid,198)
      Pewahobonima=Pewahobonima-156
      Ritoveqowefima=(Ritoveqowefima-165)
      Lototijedikuxeli=(((Lototijedikuxeli>>>1)|(Lototijedikuxeli<<7))&255)
      Kijulinuham=bit32.bxor(Kijulinuham,59)
      Carenu=bit32.bxor(Carenu,73)
      Jucavocaleti=Jucavocaleti-57
      Yemiqiditoj=(Yemiqiditoj-117)
      Reximacukeqojuq=(((Reximacukeqojuq>>>0)|(Reximacukeqojuq<<8))&255)
      Tucerapoma=bit32.bxor(Tucerapoma,93)
      Gekidunohuk=Gekidunohuk-171
      Supahirikupic=(Supahirikupic-244)
      Ruqusalenaxewawi=(((Ruqusalenaxewawi>>>7)|(Ruqusalenaxewawi<<1))&255)
      Fewugipeluwojoke=bit32.bxor(Fewugipeluwojoke,44)
      Naxibur=Naxibur-87
      Cunocih=Cunocih-50
      Reyovacu=(Reyovacu-214)
      Cudemokaxekan=(((Cudemokaxekan>>>7)|(Cudemokaxekan<<1))&255)
      Leqihazusobi=bit32.bxor(Leqihazusobi,213)
      Hukotiye=Hukotiye-155
      Letatituvohu=(Letatituvohu-227)
      Xevevas=(((Xevevas>>>0)|(Xevevas<<8))&255)
      Tacupoyu=bit32.bxor(Tacupoyu,144)
      Kuyayawiyajo=Kuyayawiyajo-18
      Libidulilumu=(Libidulilumu-204)
      Zitonuneranov=(((Zitonuneranov>>>4)|(Zitonuneranov<<4))&255)
      Lijavesiqebap=(Lijavesiqebap+0)
      Zadegulexuqix=bit32.bxor(Zadegulexuqix,136)
      Gamazeb=Gamazeb-45
      Budidecavawopif=(Budidecavawopif-95)
      Ciweki=(((Ciweki>>>0)|(Ciweki<<8))&255)
      Zezaxero=bit32.bxor(Zezaxero,136)
      Comofobizugaxen=Comofobizugaxen-111
      Qiqudaqaso=(Qiqudaqaso-198)
      Qayovub=(((Qayovub>>>3)|(Qayovub<<5))&255)
      Nemebafilara=bit32.bxor(Nemebafilara,107)
      Tehekofibokoholu=Tehekofibokoholu-248
      Gewoduxaqig=Gewoduxaqig+232
      Pemoxufesewaca=(Pemoxufesewaca-26)
      Culeciqo=(((Culeciqo>>>4)|(Culeciqo<<4))&255)
      Qexaxog=bit32.bxor(Qexaxog,33)
      Topumibopenexe=Topumibopenexe-244
      Qexacoki=(Qexacoki-167)
      Zisibaqasomozi=(((Zisibaqasomozi>>>1)|(Zisibaqasomozi<<7))&255)
      Pireyulixaq=bit32.bxor(Pireyulixaq,223)
      Dosetidizahe=Dosetidizahe-174
      Zafocayo=(Zafocayo-11)
      Fajaxu=(((Fajaxu>>>2)|(Fajaxu<<6))&255)
      Welenobego=Welenobego-68
      Zunobugupih=bit32.bxor(Zunobugupih,222)
      Retoxewu=Retoxewu-82
      Sufared=(Sufared-167)
      Lagukoqakudepuva=(((Lagukoqakudepuva>>>7)|(Lagukoqakudepuva<<1))&255)
      Cifutuwik=bit32.bxor(Cifutuwik,117)
      Quwaweyiyoquz=Quwaweyiyoquz-227
      Rehalajibifos=(Rehalajibifos-239)
      Fofodicuv=(((Fofodicuv>>>5)|(Fofodicuv<<3))&255)
      Ketomuka=bit32.bxor(Ketomuka,192)
      Nobanuhazamegiye=Nobanuhazamegiye-222
      Gawilubebopepu=bit32.bxor(Gawilubebopepu,135)
      Kifikoyun=(Kifikoyun-229)
      Mivorujeho=(((Mivorujeho>>>4)|(Mivorujeho<<4))&255)
      Bisunif=bit32.bxor(Bisunif,148)
      Mociso=Mociso-99
      Jiqevomad=(Jiqevomad-207)
      Vuzoniqohene=(((Vuzoniqohene>>>3)|(Vuzoniqohene<<5))&255)
      Fodihibadoh=bit32.bxor(Fodihibadoh,54)
      Nuhukesedoj=Nuhukesedoj-119
      Yihoyasiwadixemu=(Yihoyasiwadixemu-141)
      Gobacufuqakoj=(((Gobacufuqakoj>>>0)|(Gobacufuqakoj<<8))&255)
      Rivenufefohogewo=(Rivenufefohogewo-157)
      Noyutavi=bit32.bxor(Noyutavi,146)
      Cecofazu=Cecofazu-154
      Tuleverugaxigos=(Tuleverugaxigos-192)
      Tomilojiqulela=(((Tomilojiqulela>>>2)|(Tomilojiqulela<<6))&255)
      Poyerule=bit32.bxor(Poyerule,96)
      Niratelulogufad=Niratelulogufad-77
      Zakevora=(Zakevora-179)
      Toratotolida=(((Toratotolida>>>4)|(Toratotolida<<4))&255)
      Xizajup=bit32.bxor(Xizajup,88)
      Baluvobogup=Baluvobogup-164
      Xawedipun=bit32.bxor(Xawedipun,219)
      Xorepuqimowe=(Xorepuqimowe-190)
      Dibuficobizay=(((Dibuficobizay>>>7)|(Dibuficobizay<<1))&255)
      Leledalatehuqi=bit32.bxor(Leledalatehuqi,171)
      Zupevibihujec=Zupevibihujec-114
      Celebib=(Celebib-64)
      Huhehibo=(((Huhehibo>>>6)|(Huhehibo<<2))&255)
      Liqotiwonudo=bit32.bxor(Liqotiwonudo,222)
      Xedufoki=Xedufoki-251
      Mutawulisoxolefe=(Mutawulisoxolefe-142)
      Bonawori=(((Bonawori>>>3)|(Bonawori<<5))&255)
      Fabekaxuzahuzi=bit32.bxor(Fabekaxuzahuzi,232)
      Jomeheragebigux=bit32.bxor(Jomeheragebigux,98)
      Ditukapi=Ditukapi-94
      Qexozex=(Qexozex-167)
      Cuvujozadeliba=(((Cuvujozadeliba>>>4)|(Cuvujozadeliba<<4))&255)
      Nasiqasopiholu=bit32.bxor(Nasiqasopiholu,106)
      Cadeku=Cadeku-101
      Ziwojeyuq=(Ziwojeyuq-125)
      Rapaxiniditecoq=(((Rapaxiniditecoq>>>3)|(Rapaxiniditecoq<<5))&255)
      Gagupuyabe=bit32.bxor(Gagupuyabe,171)
      Liwuripix=Liwuripix-64
      Hutecucawadez=(((Hutecucawadez<<4)|(Hutecucawadez>>>4))&255)
      Wixozatuyexob=(Wixozatuyexob-20)
      Qawixago=(((Qawixago>>>7)|(Qawixago<<1))&255)
      Jovuxofuvewuy=bit32.bxor(Jovuxofuvewuy,20)
      Laxeqovivebiz=Laxeqovivebiz-164
      Zafune=(Zafune-247)
      Fesasobuq=(((Fesasobuq>>>5)|(Fesasobuq<<3))&255)
      Muhebogeneh=bit32.bxor(Muhebogeneh,52)
      Zeguhag=Zeguhag-37
      Malirum=(Malirum-250)
      Kuvoteye=(((Kuvoteye>>>1)|(Kuvoteye<<7))&255)
      Momuzomulafanev=Momuzomulafanev+18
      Beqahizeberir=bit32.bxor(Beqahizeberir,225)
      Xapalihe=Xapalihe-22
      Gibudicomepo=(Gibudicomepo-174)
      Kowecukacipurig=(((Kowecukacipurig>>>3)|(Kowecukacipurig<<5))&255)
      Fowabulir=bit32.bxor(Fowabulir,145)
      Betonegegaxah=Betonegegaxah-236
      Wujufilavo=(Wujufilavo-56)
      Ruhoguxohoy=(((Ruhoguxohoy>>>0)|(Ruhoguxohoy<<8))&255)
      Zekuqucigexok=bit32.bxor(Zekuqucigexok,205)
      Ducosupahitogori=Ducosupahitogori-177
      Humusakokaqox=Humusakokaqox+14
      Cudituju=(Cudituju-48)
      Giyefikeyizas=(((Giyefikeyizas>>>6)|(Giyefikeyizas<<2))&255)
      Giwijeya=bit32.bxor(Giwijeya,47)
      Xafuvaca=Xafuvaca-69
      Zakudojeparom=(Zakudojeparom-119)
      Bihukeyiyika=(((Bihukeyiyika>>>4)|(Bihukeyiyika<<4))&255)
      Mizabura=bit32.bxor(Mizabura,115)
      Zepapapuja=Zepapapuja-70
      Wekuso=(Wekuso-65)
      Heyoke=(((Heyoke>>>0)|(Heyoke<<8))&255)
      Qebazewezoxicugi=(Qebazewezoxicugi-237)
      Zowepuxosofubi=bit32.bxor(Zowepuxosofubi,70)
      Gutonunekicexe=Gutonunekicexe-27
      Gefuveheh=(Gefuveheh-217)
      Kifusizojazos=(((Kifusizojazos>>>7)|(Kifusizojazos<<1))&255)
      Bosixevem=bit32.bxor(Bosixevem,4)
      Xadocahapedemumi=Xadocahapedemumi-237
      Kolunob=(Kolunob-125)
      Pehalisapafe=(((Pehalisapafe>>>1)|(Pehalisapafe<<7))&255)
      Beridubopawiqo=bit32.bxor(Beridubopawiqo,22)
      Jivixuvica=Jivixuvica-200
      Vozenole=(((Vozenole<<7)|(Vozenole>>>1))&255)
      Yoqevekunacec=(Yoqevekunacec-190)
      Dicagevofezij=(((Dicagevofezij>>>1)|(Dicagevofezij<<7))&255)
      Cisuzinonevug=bit32.bxor(Cisuzinonevug,178)
      Viqezujijepuz=Viqezujijepuz-70
      Zibasupalibe=(Zibasupalibe-206)
      Xahabi=(((Xahabi>>>6)|(Xahabi<<2))&255)
      Joqogukep=bit32.bxor(Joqogukep,67)
      Qubonolu=Qubonolu-244
      Valibobuyago=(Valibobuyago-142)
      Pefunogifufowi=(((Pefunogifufowi>>>5)|(Pefunogifufowi<<3))&255)
      Rocisaz=Rocisaz+222
      Nefunufifaxube=bit32.bxor(Nefunufifaxube,93)
      Yomavimaxipe=Yomavimaxipe-212
      Qosulisoyod=(Qosulisoyod-202)
      Sijesanurigetab=(((Sijesanurigetab>>>3)|(Sijesanurigetab<<5))&255)
      Haseveneni=bit32.bxor(Haseveneni,206)
      Puhifojijojosu=Puhifojijojosu-177
      Mubijuduk=(Mubijuduk-229)
      Tosifudelijoruhi=(((Tosifudelijoruhi>>>0)|(Tosifudelijoruhi<<8))&255)
      Cigacaparomova=bit32.bxor(Cigacaparomova,59)
      Tiwaxuhagi=Tiwaxuhagi-43
      Vafexofo=bit32.bxor(Vafexofo,163)
      Poxugebokug=(Poxugebokug-172)
      Topacuyofiy=(((Topacuyofiy>>>5)|(Topacuyofiy<<3))&255)
      Fulotikug=bit32.bxor(Fulotikug,143)
      Seraseyu=Seraseyu-52
      Horomefa=(Horomefa-8)
      Sibuziwupivahi=(((Sibuziwupivahi>>>0)|(Sibuziwupivahi<<8))&255)
      Cejefixazehoy=bit32.bxor(Cejefixazehoy,207)
      Totopapa=Totopapa-240
      Fugevepe=(Fugevepe-155)
      Mepareqifiqovawe=(((Mepareqifiqovawe>>>6)|(Mepareqifiqovawe<<2))&255)
      Cagaxorewukanu=bit32.bxor(Cagaxorewukanu,114)
      Hahena=bit32.bxor(Hahena,145)
      Sopemawo=Sopemawo-201
      Vagorov=(Vagorov-170)
      Qawefacedoveked=(((Qawefacedoveked>>>4)|(Qawefacedoveked<<4))&255)
      Lotofajumesapud=bit32.bxor(Lotofajumesapud,6)
      Nexamalet=Nexamalet-244
      Kupucitagosulol=(Kupucitagosulol-128)
      Qereguxawir=(((Qereguxawir>>>7)|(Qereguxawir<<1))&255)
      Xigawugamazevan=bit32.bxor(Xigawugamazevan,26)
      Tipobikuhomojon=Tipobikuhomojon-81
      Bonasulecahiqap=Bonasulecahiqap+131
      Mowojineroxofoku=(Mowojineroxofoku-143)
      Liqesac=(((Liqesac>>>0)|(Liqesac<<8))&255)
      Jozowejawedey=bit32.bxor(Jozowejawedey,41)
      Fuwilenovaji=Fuwilenovaji-67
      Cepikotobikig=(Cepikotobikig-90)
      Xixojojezik=(((Xixojojezik>>>4)|(Xixojojezik<<4))&255)
      Wusovudicosa=bit32.bxor(Wusovudicosa,227)
      Roqobaxuwupuluq=Roqobaxuwupuluq-136
      Nirucal=(Nirucal-98)
      Giziyehituqekexi=(((Giziyehituqekexi>>>2)|(Giziyehituqekexi<<6))&255)
      Zuzeja=Zuzeja+182
      Vuhorezuhizeqa=bit32.bxor(Vuhorezuhizeqa,98)
      Nibepocerahat=Nibepocerahat-94
      Ruyafafatiyu=(Ruyafafatiyu-48)
      Qilitiy=(((Qilitiy>>>1)|(Qilitiy<<7))&255)
      Boresivimaqiwi=bit32.bxor(Boresivimaqiwi,102)
      Fanebexem=Fanebexem-36
      Piyazinaki=(Piyazinaki-82)
      Hegatak=(((Hegatak>>>1)|(Hegatak<<7))&255)
      Dojexope=bit32.bxor(Dojexope,132)
      Dunoqoceyugeyul=Dunoqoceyugeyul-187
      Gidusa=bit32.bxor(Gidusa,129)
      Navowijati=(Navowijati-231)
      Bukaqu=(((Bukaqu>>>7)|(Bukaqu<<1))&255)
      Nawozesevoqunu=bit32.bxor(Nawozesevoqunu,9)
      Xumazocuyelaroy=Xumazocuyelaroy-61
      Xigaqopijoputib=(Xigaqopijoputib-153)
      Javecoruci=(((Javecoruci>>>3)|(Javecoruci<<5))&255)
      Niyeme=bit32.bxor(Niyeme,80)
      Tehudator=Tehudator-149
      Munigabagofuxu=(Munigabagofuxu-223)
      Cehugo=(((Cehugo>>>5)|(Cehugo<<3))&255)
      Yapevaretarevixe=(Yapevaretarevixe-123)
      Wevusafaheya=bit32.bxor(Wevusafaheya,184)
      Sozemiti=Sozemiti-131
      Liqefec=(Liqefec-223)
      Worivedasifonu=(((Worivedasifonu>>>1)|(Worivedasifonu<<7))&255)
      Hoyupicevila=bit32.bxor(Hoyupicevila,76)
      Tufeyoxacaziha=Tufeyoxacaziha-243
      Zinugaq=(Zinugaq-71)
      Lecivub=(((Lecivub>>>0)|(Lecivub<<8))&255)
      Tominuhotijo=bit32.bxor(Tominuhotijo,93)
      Yazozeluqu=Yazozeluqu-31
      Gakeqitolafunile=(Gakeqitolafunile+20)
      Gahoriye=(Gahoriye-228)
      Qivoqegew=(((Qivoqegew>>>5)|(Qivoqegew<<3))&255)
      Kociwigi=bit32.bxor(Kociwigi,61)
      Zefelatonudidoj=Zefelatonudidoj-21
      Yaqiledoro=(Yaqiledoro-54)
      Videjemiyi=(((Videjemiyi>>>6)|(Videjemiyi<<2))&255)
      Matumalodob=bit32.bxor(Matumalodob,155)
      Hijonegiloli=Hijonegiloli-133
      Codititawoyorag=(Codititawoyorag-11)
      Negotirenoxufoce=(((Negotirenoxufoce>>>3)|(Negotirenoxufoce<<5))&255)
      Cofupug=(Cofupug+246)
      Fixaca=bit32.bxor(Fixaca,17)
      Vubijelojucuf=Vubijelojucuf-19
      Jikidinak=(Jikidinak-193)
      Soduyucinoliv=(((Soduyucinoliv>>>5)|(Soduyucinoliv<<3))&255)
      Bufiqaxorova=bit32.bxor(Bufiqaxorova,176)
      Yugidibahajo=Yugidibahajo-132
      Torifise=(Torifise-94)
      Turanu=(((Turanu>>>6)|(Turanu<<2))&255)
      Wuramexiteli=bit32.bxor(Wuramexiteli,220)
      Zijuhocayusa=Zijuhocayusa-144
      Gexidepedes=(Gexidepedes-252)
      Voturolopoyunaxu=(Voturolopoyunaxu-231)
      Cawefijofutewo=(((Cawefijofutewo>>>6)|(Cawefijofutewo<<2))&255)
      Fenekifuyuqixola=bit32.bxor(Fenekifuyuqixola,152)
      Pehexiviheku=Pehexiviheku-153
      Yasohoyoz=(Yasohoyoz-72)
      Yojiso=(((Yojiso>>>3)|(Yojiso<<5))&255)
      Wosebucirenu=bit32.bxor(Wosebucirenu,114)
      Zihececohixog=Zihececohixog-102
      Guluxezoxevig=(Guluxezoxevig-194)
      Fuyawehuqup=(((Fuyawehuqup>>>7)|(Fuyawehuqup<<1))&255)
      Nagakiqeb=Nagakiqeb+118
      Pidawimavar=bit32.bxor(Pidawimavar,228)
      Hosafobitifuco=Hosafobitifuco-58
      Cawobatibidam=(Cawobatibidam-15)
      Susalehevig=(((Susalehevig>>>2)|(Susalehevig<<6))&255)
      Jiluyi=bit32.bxor(Jiluyi,163)
      Padeva=Padeva-137
      Tunenidujahap=(Tunenidujahap-190)
      Lulupugolo=(((Lulupugolo>>>5)|(Lulupugolo<<3))&255)
      Sehevoxoyuduvube=bit32.bxor(Sehevoxoyuduvube,14)
      Taburonuyakat=Taburonuyakat-75
      Gayibosodacoqon=(Gayibosodacoqon-216)
      Cogosupabaca=(Cogosupabaca-137)
      Dusurukuko=(((Dusurukuko>>>2)|(Dusurukuko<<6))&255)
      Godoye=bit32.bxor(Godoye,8)
      Covutizen=Covutizen-99
      Rerotuza=(Rerotuza-157)
      Nixicutik=(((Nixicutik>>>4)|(Nixicutik<<4))&255)
      Kabuyowoyilifot=bit32.bxor(Kabuyowoyilifot,105)
      Wugamukaqozasile=Wugamukaqozasile-196
      Xavapabumu=(Xavapabumu-224)
      Taruqabetowix=(((Taruqabetowix>>>7)|(Taruqabetowix<<1))&255)
      Loyiregozayer=Loyiregozayer-124
      Cepaqimubewa=bit32.bxor(Cepaqimubewa,154)
      Ciyoyusave=Ciyoyusave-73
      Xopaxihoxam=(Xopaxihoxam-99)
      Fafegeqaneroy=(((Fafegeqaneroy>>>3)|(Fafegeqaneroy<<5))&255)
      Najitivagowivedi=bit32.bxor(Najitivagowivedi,147)
      Dihada=Dihada-182
      Yonusuquduwer=(Yonusuquduwer-230)
      Nexuyoyosixa=(((Nexuyoyosixa>>>6)|(Nexuyoyosixa<<2))&255)
      Jamehusu=bit32.bxor(Jamehusu,237)
      Hehidibi=Hehidibi-200
      Vizuvaqe=(((Vizuvaqe<<2)|(Vizuvaqe>>>6))&255)
      Miketabuse=(Miketabuse-232)
      Jigojo=(((Jigojo>>>2)|(Jigojo<<6))&255)
      Suhekepuyo=bit32.bxor(Suhekepuyo,27)
      Durefaticiluhaki=Durefaticiluhaki-247
      Jezigazuviw=(Jezigazuviw-155)
      Dasobagevepekavo=(((Dasobagevepekavo>>>6)|(Dasobagevepekavo<<2))&255)
      Wuleti=bit32.bxor(Wuleti,178)
      Gocuruhasiqumu=Gocuruhasiqumu-240
      Jecehofecubofa=(Jecehofecubofa-203)
      Vusobe=(((Vusobe>>>0)|(Vusobe<<8))&255)
      Susihatakihis=(((Susihatakihis<<1)|(Susihatakihis>>>7))&255)
      Tanuxisopoh=bit32.bxor(Tanuxisopoh,126)
      Vekukesaqew=Vekukesaqew-71
      Tuputow=(Tuputow-134)
      Yazuheru=(((Yazuheru>>>3)|(Yazuheru<<5))&255)
      Wunomexogu=bit32.bxor(Wunomexogu,49)
      Jikiyafi=Jikiyafi-129
      Fofixilavoxa=(Fofixilavoxa-219)
      Cajikomexelov=(((Cajikomexelov>>>4)|(Cajikomexelov<<4))&255)
      Vukegemu=bit32.bxor(Vukegemu,119)
      Gibujuqebokoxa=Gibujuqebokoxa-127
      Puweciconifoz=bit32.bxor(Puweciconifoz,224)
      Vositakahimus=(Vositakahimus-230)
      Kedocunamejeja=(((Kedocunamejeja>>>4)|(Kedocunamejeja<<4))&255)
      Wosujiqab=bit32.bxor(Wosujiqab,51)
      Cefekapavob=Cefekapavob-56
      Gipajum=(Gipajum-170)
      Vacuvebogeb=(((Vacuvebogeb>>>0)|(Vacuvebogeb<<8))&255)
      Suxelixoqesojoj=bit32.bxor(Suxelixoqesojoj,74)
      Muhihiziz=Muhihiziz-32
      Dukafoceqosak=(Dukafoceqosak-244)
